True_Label,LogisticRegression_conf,LogisticRegression_pred,RidgeClassifier_conf,RidgeClassifier_pred,LinearDiscriminantAnalysis_conf,LinearDiscriminantAnalysis_pred,ShrinkageLDA_conf,ShrinkageLDA_pred,QuadraticDiscriminantAnalysis_conf,QuadraticDiscriminantAnalysis_pred,RegularizedQDA_conf,RegularizedQDA_pred,LinearSVC_conf,LinearSVC_pred,SVC_rbf_conf,SVC_rbf_pred,HingeSGDClassifier_conf,HingeSGDClassifier_pred,LogLossSGDClassifier_conf,LogLossSGDClassifier_pred,PolynomialSGDClassifier_conf,PolynomialSGDClassifier_pred,GaussianNB_conf,GaussianNB_pred,DecisionTreeClassifier_conf,DecisionTreeClassifier_pred,FullDecisionTreeClassifier_conf,FullDecisionTreeClassifier_pred,RandomForestClassifier_conf,RandomForestClassifier_pred,KNeighborsClassifier_conf,KNeighborsClassifier_pred,BaggingClassifier_conf,BaggingClassifier_pred,AdaBoostClassifier_conf,AdaBoostClassifier_pred
Dropout,0.9999590150509324,1,0.9977462406546957,1,0.9998974814498376,1,0.9977920306773959,1,1.0,1,0.9999999999835043,1,0.9978078742159134,1,0.9539495852566083,1,0.9943404830121981,1,1.0,1,0.931093989187309,1,0.9999999986874784,1,0.8672938945953641,1,0.7025052567332096,1,0.94,1,0.9659051955811078,1,0.9157476616418597,1,0.9803928121335111,1
Dropout,0.9999434070766228,1,0.993849041418328,1,0.9994600607534823,1,0.9903831101313175,1,1.0,1,0.9999999613227478,1,0.9978210463653486,1,0.9983747729039341,1,0.9934610331025923,1,0.9999999999999996,1,0.8499364683788659,1,0.9947085846235696,1,0.8672938945953641,1,0.7025052567332096,1,0.98,1,0.9659051955811078,1,0.9300823519199483,1,0.8038612923442873,1
Graduate,0.0895401732496175,0,0.1764508300725695,0,0.0564462715149332,0,0.1375378438119328,0,0.0011934007557975713,0,0.0021989688653343813,0,0.1449041924817298,0,0.12482384217424365,0,0.11722227327595387,0,0.0015172159522856,0,0.16650295836298373,0,0.018918550933945674,0,0.21654958460199883,0,0.5279410401695972,1,0.41,0,0.19934548529816942,0,0.40581444428800734,0,0.4465275551248286,0
Dropout,0.020986985977025197,0,0.07521346113889293,0,0.012803500545843227,0,0.0629970122382274,0,0.9288221896691667,1,0.2120586274347315,0,0.04849742588014043,0,0.09279721731433081,0,0.128716578314861,0,5.299835812211384e-05,0,0.28699093220969474,0,0.909022804360422,1,0.21654958460199883,0,0.5046437270584188,1,0.58,1,0.3763717842318032,0,0.6796183063894327,1,0.45887032883840834,0
Graduate,0.37926421738270566,0,0.38466408545293235,0,0.22870283426319615,0,0.22174125591647753,0,0.010308588318688005,0,0.039617274964098934,0,0.3676547270929144,0,0.35415024791752053,0,0.4059532021724694,0,0.888905629647575,1,0.3541425392279638,0,0.012423004316980502,0,0.21654958460199883,0,0.19180585079279103,0,0.18,0,0.17231131439008193,0,0.15976580169470686,0,0.30314258672556854,0
Dropout,0.18631888568361155,0,0.21676663074259697,0,0.0796898393640727,0,0.12626107974020562,0,0.0015165462757901263,0,0.01214534424968687,0,0.23629589478687468,0,0.1459043536170473,0,0.27221302829689165,0,0.12740035742383649,0,0.36164664963092125,0,0.005759441096576201,0,0.21654958460199883,0,0.19180585079279103,0,0.2,0,0.1994826498817345,0,0.12281206902236867,0,0.30210355437605835,0
Dropout,0.9760959373493318,1,0.7847090961883167,1,0.8481692292216056,1,0.6054545380148642,1,0.9999999999999287,1,0.9984499856027975,1,0.8395010663162011,1,0.3694763506479573,0,0.9214551429708842,1,0.9316879426399174,1,0.21789737196190603,0,0.9851703989199895,1,0.8672938945953641,1,0.7025052567332096,1,0.48,0,0.2653463895138519,0,0.719369206057351,1,0.5197514382340085,1
Dropout,0.6003026269628378,1,0.6896864530702549,1,0.6721101014980355,1,0.5023501154521813,1,0.5213190457097696,1,0.10510751680635048,0,0.5434798136858309,1,0.8221955464703913,1,0.48594166278519324,0,0.7973707152842493,1,0.4073047835491274,0,0.5428800087377279,1,0.21654958460199883,0,0.2946713125627475,0,0.44,0,0.7284015496538052,1,0.2808901242150984,0,0.44220679562330856,0
Graduate,0.0046666135027654265,0,0.025304285807431402,0,0.0022233065430287136,0,0.02846957863032118,0,4.6945733942440533e-07,0,0.00018102921379420232,0,0.030120944200172483,0,0.03305059420588838,0,0.040271525074456124,0,8.681632249762927e-07,0,0.23413050295138257,0,0.011080530322311665,0,0.21654958460199883,0,0.19180585079279103,0,0.17,0,0.08434731176393799,0,0.0992358272886124,0,0.08416089099920106,0
Dropout,0.991347633621203,1,0.9228845648701339,1,0.972087221933418,1,0.7909002985483085,1,0.9999999996403499,1,0.9997478744661495,1,0.9261171697114283,1,0.6082097422012201,1,0.8674006077848538,1,0.7595256280796441,1,0.9332382654998455,1,0.9999828752105946,1,0.8672938945953641,1,0.6075091888283751,1,0.8,1,0.5313486762600207,1,0.8755363600361115,1,0.7696306269353457,1
Dropout,0.9855404456032836,1,0.9771141203774502,1,0.9952122396557341,1,0.9684936173840497,1,0.999999998640011,1,0.9997660322045653,1,0.9195698721713077,1,0.951880328835936,1,0.799407718003655,1,0.9999965784194281,1,0.8044686825623069,1,0.9985273709513813,1,0.21654958460199883,0,0.6075091888283751,1,0.6,1,0.8779093994292733,1,0.46372322846413816,0,0.49932960977647234,0
Graduate,0.00013365256382247281,0,0.005921544563663584,0,0.00021798419589280638,0,0.005142697255574147,0,7.41498243390231e-05,0,5.4774051329667345e-08,0,0.002615153188929864,0,0.12967634600312,0,0.0017224654194006206,0,0.0,0,0.09366351180856083,0,0.09624866681582102,0,0.21654958460199883,0,0.19180585079279103,0,0.38,0,0.39897773601737024,0,0.48555539825360616,0,0.05923925025144918,0
Graduate,0.07395132541661542,0,0.09696612069220814,0,0.020173244513710387,0,0.06683402164809904,0,3.088248248743566e-05,0,0.0013914946253077458,0,0.1424435984724419,0,0.1324177548342119,0,0.20118707037765918,0,0.06989194096589024,0,0.4371782730309427,0,0.007726071480262842,0,0.21654958460199883,0,0.6075091888283751,1,0.39,0,0.39146703963602236,0,0.45637228755883863,0,0.4645338875353768,0
Dropout,0.9999968441263138,1,0.9994520972782457,1,0.9999891185500631,1,0.9988964960176828,1,1.0,1,0.9999999999401845,1,0.9996814744597812,1,0.9976893819228508,1,0.9978027163025208,1,1.0,1,0.92261390128039,1,0.9994719901786293,1,0.8672938945953641,1,0.7025052567332096,1,0.96,1,0.9659051955811078,1,0.9300823519199483,1,0.993613531523075,1
Graduate,0.25711057094507717,0,0.3118628092615775,0,0.1525092941388313,0,0.23542637647119558,0,0.02934774308050975,0,0.08123800846574533,0,0.2601903396178275,0,0.21218220671986002,0,0.2648045189508396,0,0.10730983891231682,0,0.43016992550546096,0,0.17917081108221097,0,0.21654958460199883,0,0.4153548165670854,0,0.4,0,0.2543712141030913,0,0.23650130433288688,0,0.2404485624439717,0
Dropout,0.9130677468854255,1,0.8357758051164049,1,0.8906983638505267,1,0.6510363149206544,1,0.9830770389650296,1,0.5258514046792335,1,0.7810345792017191,1,0.893415572425538,1,0.7307388876697534,1,0.9987411856375747,1,0.4454413234057258,0,0.22738154991636683,0,0.21654958460199883,0,0.6229371080744318,1,0.67,1,0.4467154537297346,0,0.7991520302723811,1,0.8207253142909796,1
Graduate,0.4352473876667413,0,0.47627477553770137,0,0.3456786173621592,0,0.32750035878077954,0,0.019163161715310233,0,0.12145935007305309,0,0.3956167060923648,0,0.5468874805427123,1,0.3188874838389763,0,0.8657938425816284,1,0.4196405836927905,0,0.028585968262917347,0,0.8672938945953641,1,0.7025052567332096,1,0.52,1,0.2653463895138519,0,0.8538850790076463,1,0.5426634514339798,1
Graduate,0.04106724670145667,0,0.07753952509644021,0,0.013680953364616721,0,0.047852011779449644,0,1.1593727173255654e-05,0,0.0019083135485392802,0,0.09214853204763765,0,0.05239781161643203,0,0.10035928980990394,0,0.21402743398132484,0,0.29002607483574927,0,0.0116418068162146,0,0.21654958460199883,0,0.19180585079279103,0,0.03,0,0.08434731176393799,0,0.07095425424761445,0,0.0971198732535917,0
Graduate,0.02980733076454878,0,0.0504540749685964,0,0.00689485628717279,0,0.045892555442001326,0,0.0020518870732429938,0,0.007511279797697959,0,0.063429202905718,0,0.028525994202585326,0,0.10433108639421688,0,0.0028190182746365977,0,0.24979733833100853,0,0.07264371321522334,0,0.21654958460199883,0,0.19180585079279103,0,0.24,0,0.13612479879727296,0,0.09046585041797543,0,0.08258500148976541,0
Dropout,0.9997792080236257,1,0.9750525347923693,1,0.9952157494466634,1,0.9705179784941047,1,1.0,1,0.9999999820765538,1,0.994731360215436,1,0.9899618842806335,1,0.984878616065276,1,0.9999999999999998,1,0.8013923753888523,1,0.9965620607448384,1,0.8672938945953641,1,0.7025052567332096,1,0.91,1,0.9659051955811078,1,0.9300823519199483,1,0.8709488654303004,1
Graduate,0.10189386903223452,0,0.20516984143912803,0,0.06911389009119384,0,0.11390051655027034,0,0.0410711850303125,0,0.02728716096795592,0,0.16064152927348455,0,0.09749524820249648,0,0.1860538428286064,0,0.000426030561919144,0,0.3930271750811408,0,0.014045478260613557,0,0.21654958460199883,0,0.19180585079279103,0,0.28,0,0.19461500663160763,0,0.360784286732635,0,0.3521313400709114,0
Dropout,0.9996564113668248,1,0.995453996253213,1,0.9996220391195848,1,0.9894518920942377,1,1.0,1,0.9999988840860126,1,0.9940241512592101,1,0.9968504447773163,1,0.9906452311023359,1,0.999999999998282,1,0.8108999628059195,1,0.9999745261084343,1,0.8672938945953641,1,0.7025052567332096,1,0.95,1,0.9659051955811078,1,0.9300823519199483,1,0.9320771884053324,1
Graduate,0.0180495575139219,0,0.0545248636741497,0,0.007337782472954024,0,0.046249955877885496,0,1.9754072545300356e-07,0,0.00016865603916106314,0,0.0670353591385634,0,0.024983341100036013,0,0.07441590137893916,0,1.630627906812343e-05,0,0.22990070667816026,0,0.018021090315046562,0,0.21654958460199883,0,0.19180585079279103,0,0.15,0,0.08434731176393799,0,0.08662604200169802,0,0.11094684374901498,0
Graduate,0.04488388776645369,0,0.07644593000753017,0,0.013366367687912661,0,0.04286632037467475,0,0.00025037691349006583,0,0.003119371101205557,0,0.08940155578474987,0,0.040646914962304936,0,0.15554737167783603,0,0.005197191939536272,0,0.2869746959307899,0,0.004248476105074376,0,0.21654958460199883,0,0.19180585079279103,0,0.24,0,0.08434731176393799,0,0.1493749026745696,0,0.1690688740225997,0
Dropout,0.4158265352388242,0,0.3864658874733742,0,0.22857276753084177,0,0.24279907828977987,0,0.01668976755527567,0,0.1188921210880889,0,0.40007103090754653,0,0.35375357207394276,0,0.4148943932130715,0,0.627904277546774,1,0.4300013252696833,0,0.08928520637113406,0,0.8672938945953641,1,0.7025052567332096,1,0.8,1,0.13575938578417882,0,0.8568934514257507,1,0.5584081288215649,1
Dropout,0.7121930473485789,1,0.7165084722869682,1,0.7414090072100963,1,0.6641455666224282,1,0.05717263294999189,0,0.9187218845496464,1,0.5721875305912771,1,0.41220145534704394,0,0.48128903499258746,0,0.6009069315711393,1,0.21878537375685897,0,0.7311718801365463,1,0.8672938945953641,1,0.5818217527288716,1,0.64,1,0.3510908613422741,0,0.5895099346093079,1,0.7473250502795988,1
Graduate,0.06219872735560761,0,0.09136133738611416,0,0.018513464794851386,0,0.0779274437991967,0,1.5013722283153822e-05,0,0.0008430771451039662,0,0.13530282484601922,0,0.1023756772958592,0,0.20466230617493575,0,0.0003441578984908489,0,0.25465325752054524,0,0.018144689571342364,0,0.21654958460199883,0,0.3043920743953028,0,0.16,0,0.08434731176393799,0,0.10755627784860414,0,0.33561676560327736,0
Graduate,0.0646617509814037,0,0.0848100233336611,0,0.015636240886310104,0,0.045599361688100304,0,0.0008166811611027108,0,0.005636943024890896,0,0.10701800241255285,0,0.02788428358233639,0,0.12995205638534527,0,0.0026797836353898985,0,0.2284670497509448,0,0.021746968953402925,0,0.21654958460199883,0,0.19180585079279103,0,0.12,0,0.08434731176393799,0,0.06358358181431882,0,0.15258044996878306,0
Graduate,0.08285867005825986,0,0.15305594440833306,0,0.04136254410937201,0,0.10952453273450302,0,0.001391118684985941,0,0.013740313774551071,0,0.12846999452285976,0,0.03965758333660072,0,0.17518265667689945,0,0.007013855677238667,0,0.2628656116259716,0,0.013974728972570124,0,0.21654958460199883,0,0.19180585079279103,0,0.05,0,0.19461500663160763,0,0.06358358181431882,0,0.12842337609016483,0
Dropout,0.7649240539278672,1,0.6919915276177641,1,0.6726225505345356,1,0.549415688562437,1,0.7623877888925213,1,0.30496104030696003,0,0.656995465878541,1,0.9246052741306457,1,0.6383221774398433,1,0.9923215299181772,1,0.4346646220719205,0,0.044258122890692905,0,0.8672938945953641,1,0.7025052567332096,1,0.83,1,0.6732990085645668,1,0.9134556662119804,1,0.674927923647361,1
Dropout,0.9981140571880573,1,0.9335218621147303,1,0.9763971451337571,1,0.8981794477589281,1,1.0,1,0.9999930801378321,1,0.9806763721480157,1,0.9728049009198099,1,0.9746684885870147,1,0.9999999999992484,1,0.7610823079227435,1,0.9570231817133039,1,0.8672938945953641,1,0.7025052567332096,1,0.93,1,0.9659051955811078,1,0.9300823519199483,1,0.8677446142125944,1
Graduate,0.2808826541879331,0,0.38521103504681353,0,0.23960966549884066,0,0.3375189119181842,0,0.0002627316370986423,0,0.404994186458418,0,0.3368834193943985,0,0.07362623700102501,0,0.2546814813790216,0,0.0008079050126155174,0,0.09277886365116864,0,0.03907053552930321,0,0.8672938945953641,1,0.31248935479712897,0,0.2,0,0.1618994180991759,0,0.17226765106651754,0,0.27116328541093593,0
Graduate,0.41013193263874625,0,0.40925027234001526,0,0.259257253620638,0,0.40635885100770164,0,0.5801853902588693,1,0.6580813409854681,1,0.35160410070349885,0,0.30339893789003236,0,0.3131060368612247,0,0.9868700229321083,1,0.45128839603621174,0,0.5603673663126333,1,0.21654958460199883,0,0.5996397949632533,1,0.43,0,0.37591634392556295,0,0.30529442753589187,0,0.44744302735050584,0
Graduate,0.007809624624341871,0,0.025718123176153785,0,0.0023373494090322966,0,0.028815378377519463,0,5.66322824133961e-06,0,0.0004296267361489288,0,0.03343656098395105,0,0.04137195929965438,0,0.0653196697568468,0,6.080006842434926e-08,0,0.2695359526025292,0,0.019112035898152004,0,0.21654958460199883,0,0.19180585079279103,0,0.13,0,0.1994826498817345,0,0.10537579730172515,0,0.0801659702117757,0
Dropout,0.9060127186179998,1,0.83016971533754,1,0.8747696843194048,1,0.676431517344787,1,0.9953207031640201,1,0.9065703290073815,1,0.7609061477133242,1,0.6006972806561994,1,0.5449558665180634,1,0.9878660139867722,1,0.4961862329946687,0,0.7312976306399604,1,0.21654958460199883,0,0.3920575034559069,0,0.43,0,0.6004298827315666,1,0.34856570477869936,0,0.46004627290323014,0
Graduate,0.01657374135696721,0,0.031543541072760715,0,0.0032224177161207512,0,0.01935266897568244,0,1.3897291736949542e-06,0,0.00028239159756280214,0,0.05166447987758964,0,0.015252985070283134,0,0.08964606694931317,0,0.0022069035151697225,0,0.3109980893851011,0,0.002149252130694998,0,0.21654958460199883,0,0.19180585079279103,0,0.01,0,0.08434731176393799,0,0.06358358181431882,0,0.10730320650864653,0
Graduate,0.06030148273321945,0,0.09305022355576897,0,0.017104956482624667,0,0.05225655730414902,0,2.311703179997795e-06,0,3.106769129570397e-06,0,0.12790278892445206,0,0.17188434231262678,0,0.1152348857202532,0,5.734984676042387e-07,0,0.00783908272691627,0,0.9344176325603637,1,0.21654958460199883,0,0.19180585079279103,0,0.46,0,0.13612479879727296,0,0.5144727589768403,1,0.5986713163222473,1
Graduate,0.10840263656561722,0,0.19100343813340634,0,0.06315238724351324,0,0.13022331954536925,0,0.0009462794861913983,0,0.01258944525009191,0,0.16204167169727662,0,0.09223511292654518,0,0.2571635588062133,0,0.0031636661727403315,0,0.319730224062109,0,0.00842602526672322,0,0.21654958460199883,0,0.19180585079279103,0,0.03,0,0.19461500663160763,0,0.06997899496373283,0,0.18882522948062963,0
Graduate,0.02296120616458508,0,0.05724129538706082,0,0.007016741488754974,0,0.03235618043058108,0,0.9990163538989829,1,0.9151527021466425,1,0.0752381541160024,0,0.7493412180875999,1,0.16998369973396527,0,5.780198097937728e-09,0,0.8301325658413592,1,0.9813086692804499,1,0.21654958460199883,0,0.5279410401695972,1,0.53,1,0.5509457973502652,1,0.4405995884630497,0,0.18981344409099282,0
Dropout,0.9999751462523339,1,0.9972402121283819,1,0.9998414007790213,1,0.9947663039164493,1,1.0,1,0.9999999795700321,1,0.9989951930252852,1,0.9990869677053794,1,0.9943162329213422,1,1.0,1,0.849094310548453,1,0.9980091089979801,1,0.8672938945953641,1,0.7025052567332096,1,0.97,1,0.9659051955811078,1,0.9300823519199483,1,0.9491522419240942,1
Dropout,0.9774947434415515,1,0.8362204060909033,1,0.8847023320922982,1,0.7467841311977275,1,1.0,1,0.999793922535339,1,0.9060407770368812,1,0.9787673496613097,1,0.9343737014229202,1,0.9999999314801031,1,0.6111226459649486,1,0.9921504734018328,1,0.8672938945953641,1,0.7025052567332096,1,0.83,1,0.9471733693606087,1,0.8829507856231592,1,0.7656244199456143,1
Dropout,0.2754601496323176,0,0.2610515803523644,0,0.1160325895397003,0,0.2456183945536916,0,0.0001361744697186166,0,6.584743972101967e-05,0,0.25982841787173194,0,0.13106990957218723,0,0.140086906087273,0,0.013434335334516323,0,0.102130803867071,0,0.2153587357130943,0,0.21654958460199883,0,0.19180585079279103,0,0.36,0,0.3913939134117358,0,0.22793678771378945,0,0.14086373361209947,0
Graduate,0.022423944205872792,0,0.047746719564410366,0,0.007933649191097736,0,0.05609200258520064,0,1.9902845809935836e-07,0,0.0004933709009069768,0,0.07100003142266512,0,0.03310982047777342,0,0.09721197130691714,0,5.41161005569446e-05,0,0.3082900684687767,0,0.003518999860778182,0,0.7083645474627416,1,0.166346543996855,0,0.11,0,0.10152392413369568,0,0.15424074863423537,0,0.11044028895596539,0
Graduate,0.1870480463848332,0,0.12439465973940375,0,0.034242498413337374,0,0.0620702670695541,0,0.00012752306142162375,0,0.005489266210347557,0,0.23231838435659807,0,0.144598540533119,0,0.24900046182131472,0,0.014697172042233864,0,0.35708934155444233,0,0.015025047657626366,0,0.22497123331601304,0,0.166346543996855,0,0.25,0,0.20476317853071274,0,0.11183362629410828,0,0.31072798045950834,0
Graduate,0.43247967111818564,0,0.49524294749296055,0,0.35277341947160856,0,0.3492501095099756,0,0.9997417872863422,1,0.9322607721872573,1,0.3669637210080595,0,0.32592896286594353,0,0.27445497426529386,0,0.9937409293030642,1,0.39588361546844564,0,0.9988244375427937,1,0.22497123331601304,0,0.49495654619359775,0,0.3,0,0.23246878806660343,0,0.34557623682067357,0,0.29649224080452435,0
Dropout,0.9962209916659253,1,0.9762638705364679,1,0.9948114036587684,1,0.9430671996850037,1,1.0,1,0.9999848398921307,1,0.9738275300028978,1,0.9977188028305161,1,0.9588102122085822,1,0.9999999999384388,1,0.6979600739609925,1,0.9963118668642019,1,0.21654958460199883,0,0.7025052567332096,1,0.88,1,0.9580519145402,1,0.8932866114063392,1,0.9476098112618399,1
Dropout,0.5561122760633763,1,0.45193785474906567,0,0.30777812821064654,0,0.36089825005324117,0,0.22623600112550146,0,0.1973646866131939,0,0.50067274872839,1,0.5641580899103181,1,0.4116017905925018,0,0.8457830197905484,1,0.3326297911395843,0,0.024232507608644472,0,0.8672938945953641,1,0.7025052567332096,1,0.83,1,0.22512010460007237,0,0.9300823519199483,1,0.7253972447863422,1
Dropout,0.9999713614996848,1,0.9981546013144044,1,0.9999372782012299,1,0.9982113177240817,1,1.0,1,0.9999999999995741,1,0.9979781210468752,1,0.9673337839850921,1,0.9948470906361342,1,1.0,1,0.9223411371533338,1,0.9999976763483215,1,0.8672938945953641,1,0.7025052567332096,1,0.86,1,0.9659051955811078,1,0.9300823519199483,1,0.9791511802809353,1
Dropout,0.6777157267490155,1,0.6861652467320054,1,0.6625394085467753,1,0.4661572635177189,0,0.9676930825960263,1,0.6621102492344488,1,0.526360324562266,1,0.8376440759625068,1,0.45544190895624814,0,0.6329682393749256,1,0.48164101061923875,0,0.3574741208801294,0,0.21654958460199883,0,0.5103508844719199,1,0.57,1,0.6949420119228632,1,0.5226839189318374,1,0.574638436425045,1
Graduate,0.03184143525798799,0,0.0770562797861499,0,0.016532640441987767,0,0.08634885731945374,0,0.0001419499053756,0,0.004604140873187432,0,0.08003037711139967,0,0.04729383591304823,0,0.1416266601503426,0,0.00017011308868286612,0,0.32067448638031204,0,0.011666421022822282,0,0.22497123331601304,0,0.166346543996855,0,0.05,0,0.10152392413369568,0,0.06888654216014556,0,0.07885666374247029,0
Dropout,0.999995575439504,1,0.9963825036287194,1,0.9998450400492331,1,0.995224025207485,1,1.0,1,0.9999999999791995,1,0.9992551050378917,1,0.9681132852439769,1,0.9955027544699384,1,1.0,1,0.7022694593656585,1,0.9995571068080285,1,0.8549981800929249,1,0.7174001818291116,1,0.81,1,0.9426515223510925,1,0.8764394128381717,1,0.9445503074329565,1
